REPORTING_DATE,PARTNER_ID,LOAN_ID,PRODUCT,STATUS,EXPOSURE_DRAWN,EXPOSURE_UNDRAWN,EXPOSURE,EAD,EAD_COLL,PD,LGD,SIZE,MATURITY,F_LARGE_FIN,RW,RWA
2022-12-31,oilhy496do3549,2865838824akuf31,INVESTMENT,Performing,71774.72546,0.0,71774.72546,72778.15643,72778.15643,0.1592549,0.0,0.21027193,5.0,N,0.0,0.0
2022-12-31,tbgrb377ig5645,5404457161vipv90,INVESTMENT,Performing,135369.9627,0.0,135369.9627,137264.4269,137264.4269,0.0081085,0.0,96.28614255,5.0,N,0.0,0.0
2022-12-31,ucudz762zg3915,3160936788isid45,CREDIT_CARD,Performing,1909.746754,9351.218999,11260.96575,5741.956588,0.0,0.0016112,0.549,14.97531895,1.0,N,0.28003964,1607.975453
2022-12-31,shcby385ru5235,1011614458pesa66,CREDIT_CARD,Performing,0.0,2872.66359,2872.66359,1180.377469,0.0,0.0146465,0.549,1.211939352,1.91780822,N,0.979588153,1156.283785
2022-12-31,lmftu864yw4579,7820376991vqcd73,REVOLVING,Non Performing,31360.80138,0.0,31360.80138,31360.80138,0.0,1.0,0.6105,0.363489779,1.08493151,N,0.256250128,8036.209364
2022-12-31,mgmko263hh6515,3036418703czii61,REVOLVING,Performing,66215.53731,172359.8154,238575.3527,164386.9866,164386.9866,0.0064129,0.0,0.685109225,1.50136986,N,0.0,0.0
2022-12-31,exlop599pg5245,6746570298diyy72,CREDIT_CARD,Performing,0.0,2872.66359,2872.66359,1180.377469,0.0,0.0291832,0.549,0.021165222,1.0,N,1.070344698,1263.410766
2022-12-31,xgywj571us8643,2721621498uwih76,CREDIT_CARD,Performing,158.6763612,4631.901923,4790.578284,2052.594739,0.0,0.0144409,0.549,0.735721721,1.16164384,N,0.87764975,1801.459259
2022-12-31,fcbav594dp3756,8077473429grqh56,REVOLVING,Non Performing,107988.3749,0.0,107988.3749,107988.3749,107988.3749,1.0,0.0,0.390636483,1.0,N,0.0,0.0
2022-12-31,onuve435wa7348,9189586568vkth90,REVOLVING,Performing,3351871.266,0.0,3351871.266,3382006.465,3382006.465,0.0241274,0.0,24.0519809,2.46849315,N,0.0,0.0
2022-12-31,ihpod330vr7103,1552140532ytcj27,INVESTMENT,Performing,130488.005,0.0,130488.005,132313.621,132313.621,0.0337757,0.0,2.825097816,5.0,N,0.0,0.0
2022-12-31,yubdp923up4228,1062229577tjab97,CREDIT_CARD,Performing,460.7943909,9116.005305,9576.799696,4210.099153,0.0,0.00121,0.549,44.9952041,1.0,N,0.269375015,1134.095524
2022-12-31,vmasn947qj1155,2735957351aurx79,CREDIT_CARD,Performing,3637.883717,161.2138807,3799.097597,3769.930486,0.0,0.0325213,0.7026,1.347212763,1.0,N,1.415483941,5336.276062
2022-12-31,nweur558ks4887,9354133098kzzq93,CREDIT_CARD,Performing,408.6842734,5218.107231,5626.791504,2543.523371,0.0,0.0021471,0.549,8.27790469,1.07945205,N,0.334320775,850.352704
2022-12-31,ffwso687bu1103,7067003036wokl66,CREDIT_CARD,Performing,0.0,9364.069381,9364.069381,3827.096492,0.0,0.0074142,0.549,39.23251065,1.0,N,0.782772999,2995.747799
2022-12-31,izjuo395pm7103,8090605607bzof33,CREDIT_CARD,Performing,159.4136781,15773.99686,15933.41054,6607.049652,0.0,0.0611293,0.549,1.841834944,1.0,N,1.383494204,9140.814896
2022-12-31,oodoh678vv8589,3209888659nzjb76,CREDIT_CARD,Performing,0.0,3830.21812,3830.21812,1573.836625,0.0,0.007532,0.549,1.248748444,1.16438356,N,0.675636405,1063.34132
2022-12-31,xnqew315es8559,8624090645nsfz96,REVOLVING,Performing,120174.9512,46026.77359,166201.7247,147824.0222,0.0,0.37152,0.631,3.9100458,2.26849315,N,2.989763141,441958.813
2022-12-31,pgwpz534bp5732,7432602360ilma70,CREDIT_CARD,Performing,1950.222584,33537.36113,35487.58371,15667.34443,0.0,0.0066348,0.549,15.57760774,1.0,N,0.654003931,10246.50485
2022-12-31,hizkx358bo4903,9238081690mvyf71,CREDIT_CARD,Performing,1432.051526,8159.934984,9591.98651,4795.873561,0.0,0.0060171,0.549,1.585551639,1.41643836,N,0.63750178,3057.37793
2022-12-31,txjai241na8302,4930900003otvr76,INVESTMENT,Performing,82779.31556,0.0,82779.31556,82919.97075,0.0,0.0093028,0.5753,4.761256054,1.0,N,0.755096361,62612.56814
2022-12-31,npbsc229pc7537,9523146677kuqr20,CREDIT_CARD,Performing,0.0,9575.545299,9575.545299,3934.591563,0.0,0.0432424,0.549,1.413929249,1.0,N,1.212845843,4772.053022
2022-12-31,ghivb145jc9869,1556341082othu21,CREDIT_CARD,Performing,0.0,2393.886325,2393.886325,983.6478909,0.0,0.03532,0.549,8.52728629,1.0,N,1.163645335,1144.617279
2022-12-31,rwxbf818nx1708,4027668835juyb23,CREDIT_CARD,Non Performing,0.0,18728.13876,18728.13876,7551.188843,0.0,1.0,0.5311,160.2078917,1.16164384,N,0.2237497,1689.576241
2022-12-31,rsiwk918yn6446,8464495922mich99,CREDIT_CARD,Performing,0.0,8779.386585,8779.386585,3588.138759,0.0,0.0053943,0.549,52.97334468,1.0,N,0.702713561,2521.433766
2022-12-31,sdxqe826cf4146,9754516679njpk70,REVOLVING,Performing,0.0,95755.45299,95755.45299,53316.63623,0.0,0.0006446,0.631,1.240006281,1.97534247,N,0.228716028,12194.36924
2022-12-31,hjpol282nn8238,2526020468ttst79,INVESTMENT,Non Performing,255010.7803,0.0,255010.7803,255010.7803,255010.7803,1.0,0.0,13.03271913,2.16986301,N,0.0,0.0
2022-12-31,iapgq728jv9503,9776547702bzsl88,INVESTMENT,Performing,1330448.747,0.0,1330448.747,1332709.361,1332709.361,0.0252204,0.0,14.0739563,4.1369863,N,0.0,0.0
2022-12-31,tcsev577oy3234,4182002872doqc60,INVESTMENT,Performing,9118.351313,0.0,9118.351313,9133.844546,9133.844546,0.0048533,0.0,1.436474816,1.32054795,N,0.0,0.0
2022-12-31,jxuzo548ns8650,4024815082ueji36,REVOLVING,Performing,697223.9118,0.0,697223.9118,703496.0088,677593.9003,0.0128223,0.023232869,8.236494461,2.7260274,N,0.045040325,31685.68918
2022-12-31,ednfc688ws4933,3875565833dvwl82,INVESTMENT,Performing,380628.7587,0.0,380628.7587,381275.5389,381275.5389,0.0099692,0.0,37.97686044,2.58630137,N,0.0,0.0
2022-12-31,ihipg553nn4993,2700027301foxw36,REVOLVING,Performing,478598.9779,0.0,478598.9779,482904.5739,0.0,0.030457,0.631,8.239255142,1.0,N,1.274525345,615474.1185
2022-12-31,xxsgp602st7576,3927207191vyko98,INVESTMENT,Performing,2201815.326,0.0,2201815.326,2232620.458,1902024.843,0.0094613,0.085187635,0.013803404,5.0,N,0.192283665,429296.4442
2022-12-31,bhyok535nl3718,1117084036odlq77,INVESTMENT,Performing,2321.389871,0.0,2321.389871,2325.32542,2325.32542,0.0025937,0.0,0.011502835,1.0,N,0.0,0.0
2022-12-31,bmqyi733jo6243,8891847850yrdu46,REVOLVING,Non Performing,122289.7774,0.0,122289.7774,122289.7774,0.0,1.0,0.8312,7.193876931,1.0,N,0.348749997,42648.55951
2022-12-31,naspi752sa7307,5041047301qnsi23,REVOLVING,Performing,856531.3492,0.0,856531.3492,864195.2518,0.0,0.0025,0.631,568.4118147,4.56986301,N,1.03907406,897962.8686
2022-12-31,xtnsx341kz2799,6943714598jwxs98,REVOLVING,Performing,23944.77136,0.0,23944.77136,24279.64733,0.0,0.113737,0.631,1.708401982,1.0,N,2.101853439,51032.26023
2022-12-31,bkchd959bu3049,7910458765irvl99,INVESTMENT,Performing,290371.354,0.0,290371.354,290864.734,290864.734,0.032691,0.0,0.41318205,3.7260274,N,0.0,0.0
2022-12-31,sfqay877ho4323,3955883932duma28,INVESTMENT,Non Performing,757389.61,0.0,757389.61,757389.61,0.0,1.0,0.8005,0.005521361,4.06027397,N,0.337499996,255618.9903
2022-12-31,rqgcu648ub3659,6242298424dapb15,INVESTMENT,Performing,3327544.88,0.0,3327544.88,3333194.586,0.0,0.0098456,0.5753,26.08338271,3.03287671,N,1.180404409,3934517.587
2022-12-31,arxtm114ns4321,5908182567mmed31,REVOLVING,Performing,468465.772,9575.545299,478041.3173,480420.6871,0.0,0.00718,0.631,1.153044805,2.49589041,N,0.95119099,456971.8289
2022-12-31,okqiz650pc4662,7078300123lslu51,REVOLVING,Performing,190051.2482,0.0,190051.2482,192709.7451,0.0,0.017013,0.631,160.1066669,2.33150685,N,1.597745747,307901.1756
2022-12-31,nlluq991rb2440,9136314776qmqj10,INVESTMENT,Performing,93497.61601,0.0,93497.61601,94806.17173,94806.17173,0.0038203,0.0,3.63167704,5.0,N,0.0,0.0
2022-12-31,yuvvd335ks1604,5110660765gjed85,REVOLVING,Performing,189638.4464,1757.495584,191395.942,193282.7362,0.0,0.0321014,0.631,2.626328713,1.0,N,1.266190997,244732.8605
2022-12-31,vchgk347qi2461,8006803513lxgq41,REVOLVING,Non Performing,139389.2691,0.0,139389.2691,139389.2691,0.0,1.0,0.6447,2.379707794,1.0,N,0.271249987,37809.33746
2022-12-31,tahrv504tv4391,8017533006rmtn78,REVOLVING,Performing,286996.6159,0.0,286996.6159,291009.3439,0.0,0.049565,0.631,2.251796202,2.45479452,N,1.657952567,482479.6886
2022-12-31,iceqg337de8877,6037138844hlrg90,REVOLVING,Performing,1122640.55,0.0,1122640.55,1132735.291,1132735.291,0.0113586,0.0,15.52055364,3.41643836,N,0.0,0.0
2022-12-31,fhnip884bb8736,1790619590cozs19,INVESTMENT,Non Performing,1367431.437,0.0,1367431.437,1367431.437,0.0,1.0,0.5566,0.705354223,2.50136986,N,0.233750003,319637.1027
2022-12-31,hugxd425nw4054,3234246875maqf83,REVOLVING,Performing,345970.1395,0.0,345970.1395,350808.8828,131338.2368,0.0210311,0.39476189,1.123597532,1.0,N,0.697369894,244643.5532
2022-12-31,ghmcy255it5489,4679820466rbmp28,REVOLVING,Performing,861863.166,287266.359,1149129.525,1030250.183,0.0,0.0123246,0.631,27.23136623,1.0,N,1.055612476,1087544.947
2022-12-31,uaysc590nk7666,8666178026xpqm64,REVOLVING,Performing,12.01730935,191510.906,191522.9233,106645.2898,0.0,0.0070274,0.631,2.260998477,2.34520548,N,0.921429434,98266.10897
2022-12-31,iuafk892qn7098,6863969121tupg29,REVOLVING,Performing,223105.5613,0.0,223105.5613,226228.7595,0.0,0.0077612,0.631,19.45728601,1.0,N,0.828393436,187406.4194
2022-12-31,ggnhw744sd5242,8696036419pvam59,INVESTMENT,Performing,339965.8226,0.0,339965.8226,340543.4482,340543.4482,0.0211199,0.0,6.731922824,2.4739726,N,0.0,0.0
2022-12-31,vvqot881hh5128,3811007900bltg95,REVOLVING,Performing,181126.6676,201086.4513,382213.1189,297112.8539,0.0,0.0152377,0.631,3.341805444,4.83561644,N,1.57200204,467062.0125
2022-12-31,fxszn424mz3333,5121853186kblj11,INVESTMENT,Performing,41489.26739,0.0,41489.26739,41559.71468,0.0,0.0051867,0.5753,1.307182878,1.48767123,N,0.629763903,26172.80812
2022-12-31,tbzar953ke8310,8297856450pmoh66,REVOLVING,Performing,1690873.345,0.0,1690873.345,1706077.156,1706077.156,0.024352,0.0,4.604817413,5.0,N,0.0,0.0
2022-12-31,afzfu781ka5614,5345141536fbze29,INVESTMENT,Performing,287145.0368,0.0,287145.0368,287632.8151,287632.8151,0.0241274,0.0,24.0519809,1.4739726,N,0.0,0.0
2022-12-31,wovze253cu6180,9632458574wvdi85,REVOLVING,Performing,1.417180704,117779.2072,117780.6244,65580.87974,0.0,0.0431847,0.631,8.52728629,1.0,N,1.429957827,93777.89228
2022-12-31,mbkdn874ke9413,6144848800uufr89,INVESTMENT,Performing,683157.091,0.0,683157.091,684316.2586,570955.3996,0.0018044,0.095301699,126.1511999,2.16986301,N,0.086495155,59190.04078
2022-12-31,wrekg129lc5755,8068552547rtkt34,INVESTMENT,Performing,3513731.869,0.0,3513731.869,3562903.472,2562776.844,0.002314,0.161489879,2.303789042,5.0,N,0.214802762,765321.5062
2022-12-31,jcwlk972we4077,4841241800ooft96,INVESTMENT,Performing,22192.93492,0.0,22192.93492,22230.63384,0.0,0.0158131,0.5753,0.950134685,1.0,N,0.926695055,20601.01845
2022-12-31,fywww515gd3788,9910031449xbum73,REVOLVING,Performing,0.0,130227.4161,130227.4161,72510.62527,72510.62527,0.0470867,0.0,1.314544697,2.55616438,N,0.0,0.0
2022-12-31,npgiq524hu1275,7259445061shve83,REVOLVING,Performing,340154.6332,472478.749,812633.3821,611486.8347,0.0,0.0153314,0.631,10.18691619,1.0,N,1.038256155,634879.9699
2022-12-31,dkdxm439ma5715,1073263443lsbr94,REVOLVING,Performing,145823.2408,0.0,145823.2408,145823.2408,145823.2408,1.0,0.0,1.7157638,1.0,N,0.0,0.0
2022-12-31,mrckw704pe2916,2641434302domc95,REVOLVING,Performing,749766.03,0.0,749766.03,756508.1619,0.0,0.0312028,0.631,1008.2567,1.0,N,1.654644696,1251752.217
2022-12-31,vhfwk283vp4642,8882817154oqwk58,INVESTMENT,Performing,413034.1563,0.0,413034.1563,413735.6129,413735.6129,0.0093871,0.0,3.4784592,4.64109589,N,0.0,0.0
2022-12-31,oapwp514in7810,3252440381qdlc91,INVESTMENT,Performing,229615.9554,0.0,229615.9554,230006.1493,230006.1493,0.0309804,0.0,5.936846436,4.78630137,N,0.0,0.0
2022-12-31,orrrd240wr2740,1699631180vibn60,REVOLVING,Performing,479339.0335,0.0,479339.0335,483648.0289,0.0,0.0120725,0.631,18.303321,1.0,N,0.996189766,481805.2166
2022-12-31,clolm621hm2545,7739927763lnus30,INVESTMENT,Non Performing,241478.9166,0.0,241478.9166,241478.9166,241478.9166,1.0,0.0,1.038936617,2.46575342,N,0.0,0.0
2022-12-31,cgono709my1962,7427106890isfc24,REVOLVING,Performing,0.0,957554.5299,957554.5299,533166.3623,0.0,0.004652,0.631,12.21647751,5.0,N,1.172779546,625286.6044
2022-12-31,luqwl140ns6018,4051687322heqa55,REVOLVING,Performing,133748.6313,0.0,133748.6313,135619.3769,135619.3769,0.0096472,0.0,3.381835329,1.0,N,0.0,0.0
2022-12-31,npeao531dd3273,7726605933batv43,REVOLVING,Performing,1235512.061,0.0,1235512.061,1246618.994,329761.0969,0.0142395,0.464085126,7.217802842,1.0,N,0.730504719,910661.0586
2022-12-31,tmczy555cq8248,2368828292doxb44,REVOLVING,Non Performing,1055751.747,0.0,1055751.747,1055751.747,0.0,1.0,0.8312,7.193876931,1.0,N,0.348749998,368193.4194
2022-12-31,muzoh966ck5266,6124842350mezm50,INVESTMENT,Performing,779422.3747,0.0,779422.3747,780746.2226,0.0,0.0325062,0.5753,7.736811039,2.44657534,N,1.367908918,1067989.72
2022-12-31,cpnpo284ah2970,3220001135qvdc29,INVESTMENT,Performing,458445.5384,0.0,458445.5384,459224.2217,459224.2217,0.010334,0.0,28.48747656,2.55616438,N,0.0,0.0
2022-12-31,rsbgw704bo5081,1338425490vufn18,REVOLVING,Performing,33866.29069,3124232.507,3158098.798,1797031.536,0.0,0.0035209,0.631,262.0223007,1.0,N,0.635326204,1141701.225
2022-12-31,bboqm305lo8859,9705894652pyjy84,REVOLVING,Performing,0.0,287266.359,287266.359,159949.9087,115695.0514,0.004913,0.174584751,1.620980386,1.0,N,0.167618791,26810.61032
2022-12-31,hwaik582uq8845,4669475123hvuu60,REVOLVING,Performing,220678.6011,0.0,220678.6011,223761.2085,167210.4223,0.0088573,0.159471547,2.058088357,1.0,N,0.204863423,45840.48717
2022-12-31,jgoms400os8432,1466073690ahry70,REVOLVING,Performing,0.0,239388.6325,239388.6325,133291.5906,0.0,0.0234173,0.631,1.94720097,3.82191781,N,1.557304492,207575.5928
2022-12-31,fzbus763va9387,4835194787ssmr21,REVOLVING,Performing,8698.310443,0.0,8698.310443,8755.658384,8755.658384,0.0253032,0.0,5.518603127,1.0,N,0.0,0.0
2022-12-31,vzcby283zd6330,7310660008kgzj97,REVOLVING,Performing,96766.92742,0.0,96766.92742,98120.30626,98120.30626,0.0157164,0.0,1.731407661,1.0,N,0.0,0.0
2022-12-31,oagfk755zj4112,4181062494czqh67,REVOLVING,Performing,2369176.573,0.0,2369176.573,2390470.603,0.0,0.0789972,0.631,10.03415846,1.00273973,N,1.847039333,4415293.229
2022-12-31,dutte640gn3055,8188956287wajj32,INVESTMENT,Performing,121905.7789,0.0,121905.7789,122112.8596,122112.8596,0.0141795,0.0,3.544255453,1.19178082,N,0.0,0.0
2022-12-31,kbapj649zr3051,7990754569nibs55,REVOLVING,Performing,95243.2475,0.0,95243.2475,96575.66548,96575.66548,0.0174699,0.0,1.98354994,1.73972603,N,0.0,0.0
2022-12-31,vhuaf485vd5714,9394072010hwcg83,INVESTMENT,Performing,306688.7056,0.0,306688.7056,307209.7398,307209.7398,0.0034947,0.0,0.630355695,1.89315068,N,0.0,0.0
2022-12-31,mcjrd429xh1789,3160140228ubzo43,INVESTMENT,Performing,12966.8683,0.0,12966.8683,12988.89205,12988.89205,0.0106627,0.0,6.388678043,1.22191781,N,0.0,0.0
2022-12-31,ipbcz961mz6591,3193018239qcgf10,INVESTMENT,Performing,637712.1563,0.0,637712.1563,646638.6136,646638.6136,0.0158594,0.0,3.671706933,5.0,N,0.0,0.0
2022-12-31,aodqg958is3652,3878021598taxw16,INVESTMENT,Non Performing,548122.4256,0.0,548122.4256,548122.4256,548122.4256,1.0,0.0,1.182031967,5.0,N,0.0,0.0
2022-12-31,mixtd583sz5898,7272538011elwc83,INVESTMENT,Performing,267724.2318,0.0,267724.2318,268179.166,0.0,0.1030135,0.5753,1.764995959,4.23561644,N,2.216148195,594324.7745
2022-12-31,eebek260ns7231,2341261445pags23,INVESTMENT,Non Performing,2086403.443,0.0,2086403.443,2086403.443,1409322.983,1.0,0.317932626,2.242133815,1.0,N,0.082347048,171809.1641
2022-12-31,hmjmi642zr2510,4847300249xwkq76,INVESTMENT,Performing,318425.71,0.0,318425.71,322879.6217,322879.6217,0.0056524,0.0,0.595387061,5.0,N,0.0,0.0
2022-12-31,epwfh720dk6139,2499054799ytek23,REVOLVING,Performing,889821.2208,0.0,889821.2208,897816.7149,897816.7149,0.0352286,0.0,15.52883564,5.0,N,0.0,0.0
2022-12-31,rhocu663jx2471,7388320852axxq75,REVOLVING,Performing,150934.4849,0.0,150934.4849,153045.0308,153045.0308,0.0031846,0.0,5.431181531,2.57260274,N,0.0,0.0
2022-12-31,gpwyh130bs5774,7181321411xlmt92,REVOLVING,Non Performing,542239.9383,0.0,542239.9383,542239.9383,0.0,1.0,0.6447,0.586184785,1.14246575,N,0.271250008,147082.5877
2022-12-31,qtzva994qg6598,6667702355jjkl31,REVOLVING,Performing,358341.1983,120630.7854,478971.9837,431415.1337,0.0,0.0040596,0.631,2.050726538,1.0,N,0.544636581,234964.4633
2022-12-31,nwkgb401bb6785,9697988297swun96,REVOLVING,Performing,1137494.826,777093.8032,1914588.629,1582279.106,0.0,0.0244439,0.631,3.471557493,2.84931507,N,1.431337911,2264776.07
2022-12-31,ujdzw231nz3970,1853912027zjtk44,REVOLVING,Performing,38025.89799,0.0,38025.89799,38557.65675,0.0,0.0752865,0.631,1.078506389,1.0,N,1.740451583,67107.73472
2022-12-31,kdzuv406rg7552,3026173413aprp89,REVOLVING,Performing,895322.6684,0.0,895322.6684,903373.1645,0.0,0.0056717,0.631,60.56337949,3.95890411,N,1.352348818,1221675.632
2022-12-31,hgoei732rr9537,7104113794hjzg54,INVESTMENT,Performing,5308.615285,0.0,5308.615285,5317.510967,5317.510967,0.0425271,0.0,1.932477333,1.0,N,0.0,0.0
2022-12-31,difle140ng6003,7659273543rmuo24,REVOLVING,Performing,2295217.522,0.0,2295217.522,2315861.239,1885811.99,0.1396133,0.117175015,3.779373527,1.0,N,0.426624632,988003.4492
2022-12-31,hwhcw358dy9380,5909883338ixah90,REVOLVING,Performing,2088685.285,0.0,2088685.285,2107450.108,0.0,0.0049151,0.631,19.41725611,4.29315068,N,1.141604902,2405875.375
2022-12-31,clrcd898uy3318,9057085200lahe93,DEBIT_CARD,Non Performing,93033.01056,2800.05223,95833.06279,94573.60089,28227.39569,1.0,0.371319756,2.590899966,2.5,N,0.156090431,14762.03408
2022-12-31,ccsuk212zc4243,8507945536rsev11,REVOLVING,Performing,0.0,670288.1709,670288.1709,373216.4536,373216.4536,0.0111462,0.0,10.69120075,1.0,N,0.0,0.0
2022-12-31,erfey608cv1813,7882797615vroa73,INVESTMENT,Performing,200732.1561,0.0,200732.1561,203540.7018,203540.7018,0.0067916,0.0,5.278423803,5.0,N,0.0,0.0
2022-12-31,bmhft400mo9298,2664288708tyqa35,REVOLVING,Performing,1436763.365,0.0,1436763.365,1449687.258,307495.1389,0.0093317,0.497157731,39.16901494,1.0,N,0.788283145,1142764.03
2022-12-31,nlluq991rb2440,8384016105oqkp70,INVESTMENT,Performing,553659.5134,0.0,553659.5134,561406.9914,232259.0453,0.0038203,0.337293294,3.63167704,5.0,N,0.557006519,312707.354
2022-12-31,oxjrt886ec1447,1922983128xpfq41,INVESTMENT,Performing,413729.3984,0.0,413729.3984,414432.0615,414432.0615,0.009952,0.0,0.115948636,3.22191781,N,0.0,0.0
2022-12-31,ptjnw403sl6280,8761444064odkj72,INVESTMENT,Performing,1585.882661,0.0,1585.882661,1588.582965,1588.582965,0.0491097,0.0,1.850577099,1.0,N,0.0,0.0
2022-12-31,vpjhg468sj2898,5236110105fpwg96,INVESTMENT,Performing,734477.1015,0.0,734477.1015,744728.5942,0.0,0.0579614,0.5753,0.221314662,5.0,N,1.900577574,1415414.465
2022-12-31,wqave740oe3877,7502415459xmnn99,INVESTMENT,Performing,92544.2077,0.0,92544.2077,92701.31367,92701.31367,0.0022067,0.0,0.438948419,3.7260274,N,0.0,0.0
2022-12-31,qhgke782ju1645,2788350505njci42,INVESTMENT,Performing,378890.0408,0.0,378890.0408,379533.9866,0.0,0.0038569,0.5753,4.481046846,1.0,N,0.482127753,182983.8682
2022-12-31,hmesy181fr5164,5335115797drsu92,INVESTMENT,Performing,5819.499353,0.0,5819.499353,5829.371741,5829.371741,0.0088635,0.0,1.601195499,1.0,N,0.0,0.0
2022-12-31,hljrr202th8061,6562281584jmig43,INVESTMENT,Performing,24286.5513,0.0,24286.5513,24327.75487,24327.75487,0.008159,0.0,128.1536143,1.0,N,0.0,0.0
2022-12-31,lzuwk289un1920,3275178852gjvn28,INVESTMENT,Performing,576358.5255,0.0,576358.5255,577337.1558,577337.1558,0.0093656,0.0,13.97089083,1.01643836,N,0.0,0.0
2022-12-31,ftbzr841bt2372,5225768484hmem58,INVESTMENT,Performing,1103784.3,0.0,1103784.3,1105658.752,1073540.86,0.0123015,0.016711687,132.0535376,5.0,N,0.05163328,57088.78843
2022-12-31,tdspu498fw8578,6664077630gldf46,REVOLVING,Performing,131.5296902,1915109.06,1915240.59,1066465.126,0.0,0.0025934,0.631,49.87447926,1.0,N,0.526915725,561937.245
2022-12-31,qjshv676ee3893,6383048937qxtu60,INVESTMENT,Performing,672287.3341,0.0,672287.3341,673429.7541,0.0,0.0067105,0.5753,19.35053966,1.3890411,N,0.758531587,510817.74
2022-12-31,ivubf765bs7331,9531156891lbfx59,INVESTMENT,Non Performing,122138.8476,0.0,122138.8476,122138.8476,0.0,1.0,0.8005,0.148616702,3.13150685,N,0.337499997,41221.86071
2022-12-31,snsml763du9132,9387889406ypfs26,INVESTMENT,Non Performing,3706.396743,0.0,3706.396743,3706.396743,0.0,1.0,0.9752,0.729280135,1.0,N,0.309998992,1148.979256
2022-12-31,nidko624rd3698,6412265925lxnc17,REVOLVING,Performing,861308.9909,0.0,861308.9909,869052.9642,869052.9642,0.01219,0.0,2.10041881,1.0,N,0.0,0.0
2022-12-31,tcncz189tz8587,1115960521this73,REVOLVING,Performing,167440.446,0.0,167440.446,169782.251,169782.251,0.0302777,0.0,3.747165573,1.0,N,0.0,0.0
2022-12-31,lnjly924mf9528,5848713752dzcq61,INVESTMENT,Performing,178224.6358,0.0,178224.6358,178526.9741,178526.9741,0.0789972,0.0,1.862079943,4.76438356,N,0.0,0.0
2022-12-31,vrucv828wt1460,4207679054mlkw93,REVOLVING,Performing,191383.2448,0.0,191383.2448,194059.5235,194059.5235,0.0049393,0.0,6.943114987,1.0,N,0.0,0.0
2022-12-31,xezcn383dr8526,8141325409boas58,REVOLVING,Performing,382841.8396,0.0,382841.8396,388198.9454,153547.9098,0.0094634,0.381414749,9.286933904,2.75342466,N,0.677445867,262983.7711
2022-12-31,hvdgp817eb9373,9100731028nudj51,REVOLVING,Performing,45999.04281,0.0,45999.04281,46641.9545,46641.9545,0.0084726,0.0,0.533731833,1.0,N,0.0,0.0
2022-12-31,ufikl850ud6947,2713843345gllt98,INVESTMENT,Performing,2574261.848,0.0,2574261.848,2578635.938,0.0,0.037563,0.5753,7.522398075,3.75342466,N,1.584135843,4084909.616
2022-12-31,nsmrh766gg7985,9329115669mjjs42,REVOLVING,Performing,765483.6077,0.0,765483.6077,772368.5972,0.0,0.0272253,0.631,1.599355043,1.0,N,1.204924833,930646.1029
2022-12-31,tzcbl825gf4695,4509114058horh80,INVESTMENT,Performing,42121.23423,0.0,42121.23423,42192.75398,0.0,0.0307401,0.5753,4.663251847,3.88767123,N,1.50671755,63572.5629
2022-12-31,nvwtk708mw4666,4294160824lstl29,INVESTMENT,Performing,89292.97492,0.0,89292.97492,89444.66114,0.0,0.0154274,0.5753,3.710356472,3.49863014,N,1.256340697,112372.9679
2022-12-31,dhhpa310aj6125,7395753183lyqz75,REVOLVING,Performing,0.0,287266.359,287266.359,159949.9087,0.0,0.0041647,0.631,1.373439243,1.0,N,0.552634151,88393.78193
2022-12-31,xymdr788yb5577,4909172155nqmt60,INVESTMENT,Performing,78307.00925,0.0,78307.00925,78439.98485,59173.21209,0.0744734,0.141307707,1.446137203,3.55616438,N,0.462966509,36315.08598
2022-12-31,minbb942yw3375,9293950833lzes31,REVOLVING,Performing,2869994.627,0.0,2869994.627,2895818.628,0.0,0.0105829,0.631,14.83958542,1.0,N,0.926097841,2681811.38
2022-12-31,dfczk461ag9555,4206730370kzwu14,REVOLVING,Performing,2271816.881,0.0,2271816.881,2292245.378,1171287.576,0.0362552,0.308572712,4.052681029,1.0,N,0.643088735,1474117.18
2022-12-31,vkdtn487uw6128,6566874509nfhl57,INVESTMENT,Performing,198044.5687,0.0,198044.5687,198380.9863,0.0,0.0045047,0.5753,0.316558188,4.7260274,N,0.980684056,194549.0702
2022-12-31,ffodf376aa5572,8692415679brqb52,CREDIT_CARD,Non Performing,6.817788253,11236.88326,11243.70105,4537.525349,0.0,1.0,0.8776,1.116695826,1.66575342,N,0.368751926,1673.22121
2022-12-31,geycm688oe3800,7609386354kovf82,REVOLVING,Performing,1724560.381,0.0,1724560.381,1740070.984,1425033.944,0.0206228,0.11424153,11.81939943,1.0,N,0.209558566,364646.7799
2022-12-31,sskcj710hq3348,1527426679qoyn45,REVOLVING,Performing,114537.684,28726.6359,143264.3199,132346.1491,130227.4161,0.0101276,0.010101696,1.340771177,1.0,N,0.013746614,1819.311368
2022-12-31,urdex966yv9191,1725118657gskf71,INVESTMENT,Performing,38230.69018,0.0,38230.69018,38295.63152,38295.63152,0.008855,0.0,3.269107485,1.97534247,N,0.0,0.0
2022-12-31,qcfme622lz3677,3447861692fksq71,REVOLVING,Performing,2390312.415,0.0,2390312.415,2411805.579,895848.6052,0.0815183,0.396619387,6.43698997,3.58082192,N,1.361265142,3283106.864
2022-12-31,pfwjd513pf9554,6755821123nxlv90,REVOLVING,Performing,0.0,95755.45299,95755.45299,53316.63623,0.0,0.0061835,0.631,3.552537495,1.0,N,0.683562471,36445.25161
